,TM,address_city,address_gu,sub_address,STN,ta_max,ta_min,ta_max_min,hm_min,hm_max,ws_max,ws_ins_max,rn_day,call_count
1009,20240520,부산광역시,중구,부평동,159,28.7,16.8,11.9,21.4,84.9,6.2,8.8,0.0,2
1010,20240520,부산광역시,중구,영주동,159,28.7,16.8,11.9,21.4,84.9,6.2,8.8,0.0,1
1011,20240520,부산광역시,해운대구,반송동,937,31.6,12.9,18.7,19.5,95.6,3.5,6.5,0.0,1
1012,20240520,부산광역시,해운대구,송정동,937,31.6,12.9,18.7,19.5,95.6,3.5,6.5,0.0,1
1013,20240520,부산광역시,해운대구,우동,937,31.6,12.9,18.7,19.5,95.6,3.5,6.5,0.0,2
1014,20240520,부산광역시,해운대구,재송동,937,31.6,12.9,18.7,19.5,95.6,3.5,6.5,0.0,1
1015,20240520,부산광역시,해운대구,좌동,937,31.6,12.9,18.7,19.5,95.6,3.5,6.5,0.0,1
1016,20240520,부산광역시,해운대구,중동,937,31.6,12.9,18.7,19.5,95.6,3.5,6.5,0.0,1
1017,20240521,부산광역시,강서구,대저1동,904,24.4,15.8,8.6,50.6,85.4,4.9,8.8,0.0,1
1018,20240521,부산광역시,강서구,동선동,921,20.6,15.7,4.9,58.4,83.6,14.3,18.3,0.0,1
1019,20240521,부산광역시,강서구,명지동,904,24.4,15.8,8.6,50.6,85.4,4.9,8.8,0.0,1
1020,20240521,부산광역시,강서구,송정동,937,24.4,13.0,11.4,53.0,93.6,3.9,11.4,0.0,1
1021,20240521,부산광역시,금정구,남산동,939,23.1,12.5,10.6,54.6,93.2,3.7,8.4,0.0,1
1022,20240521,부산광역시,금정구,부곡동,940,23.7,14.1,9.6,51.8,87.4,3.2,6.9,0.0,3
1023,20240521,부산광역시,금정구,서동,940,23.7,14.1,9.6,51.8,87.4,3.2,6.9,0.0,2
1024,20240521,부산광역시,기장군,기장읍,923,19.8,13.6,6.2,67.9,93.5,4.3,10.1,0.0,2
1025,20240521,부산광역시,기장군,정관읍,923,19.8,13.6,6.2,67.9,93.5,4.3,10.1,0.0,2
1026,20240521,부산광역시,기장군,철마면,939,23.1,12.5,10.6,54.6,93.2,3.7,8.4,0.0,1
1027,20240521,부산광역시,남구,대연동,942,21.8,14.0,7.8,58.4,100.0,5.9,10.8,0.0,3
1028,20240521,부산광역시,남구,문현동,942,21.8,14.0,7.8,58.4,100.0,5.9,10.8,0.0,1
1029,20240521,부산광역시,동래구,명장동,940,23.7,14.1,9.6,51.8,87.4,3.2,6.9,0.0,3
1030,20240521,부산광역시,동래구,사직동,940,23.7,14.1,9.6,51.8,87.4,3.2,6.9,0.0,2
1031,20240521,부산광역시,동래구,수안동,940,23.7,14.1,9.6,51.8,87.4,3.2,6.9,0.0,1
1032,20240521,부산광역시,부산진구,가야동,938,23.6,14.8,8.8,50.6,87.1,4.4,8.0,0.0,1
1033,20240521,부산광역시,부산진구,당감동,938,23.6,14.8,8.8,50.6,87.1,4.4,8.0,0.0,1
1034,20240521,부산광역시,부산진구,부암동,938,23.6,14.8,8.8,50.6,87.1,4.4,8.0,0.0,1
1035,20240521,부산광역시,부산진구,부전동,938,23.6,14.8,8.8,50.6,87.1,4.4,8.0,0.0,1
1036,20240521,부산광역시,부산진구,양정동,940,23.7,14.1,9.6,51.8,87.4,3.2,6.9,0.0,1
1037,20240521,부산광역시,부산진구,전포동,938,23.6,14.8,8.8,50.6,87.1,4.4,8.0,0.0,1
1038,20240521,부산광역시,북구,구포동,941,24.8,15.8,9.0,49.7,79.7,4.7,9.0,0.0,1
1039,20240521,부산광역시,북구,만덕동,941,24.8,15.8,9.0,49.7,79.7,4.7,9.0,0.0,1
1040,20240521,부산광역시,북구,화명동,941,24.8,15.8,9.0,49.7,79.7,4.7,9.0,0.0,1
1041,20240521,부산광역시,사상구,모라동,904,24.4,15.8,8.6,50.6,85.4,4.9,8.8,0.0,2
1042,20240521,부산광역시,사상구,주례동,938,23.6,14.8,8.8,50.6,87.1,4.4,8.0,0.0,1
1043,20240521,부산광역시,사하구,괴정동,950,22.6,15.1,7.5,53.3,83.9,7.8,11.9,0.0,1
1044,20240521,부산광역시,사하구,다대동,950,22.6,15.1,7.5,53.3,83.9,7.8,11.9,0.0,2
1045,20240521,부산광역시,사하구,장림동,950,22.6,15.1,7.5,53.3,83.9,7.8,11.9,0.0,1
1046,20240521,부산광역시,사하구,하단동,950,22.6,15.1,7.5,53.3,83.9,7.8,11.9,0.0,1
1047,20240521,부산광역시,서구,서대신동,159,22.7,15.6,7.1,54.0,81.4,5.0,11.4,0.0,1
1048,20240521,부산광역시,서구,초장동,159,22.7,15.6,7.1,54.0,81.4,5.0,11.4,0.0,1
1049,20240521,부산광역시,수영구,광안동,937,24.4,13.0,11.4,53.0,93.6,3.9,11.4,0.0,1
1050,20240521,부산광역시,수영구,민락동,937,24.4,13.0,11.4,53.0,93.6,3.9,11.4,0.0,1
1051,20240521,부산광역시,수영구,수영동,937,24.4,13.0,11.4,53.0,93.6,3.9,11.4,0.0,1
1052,20240521,부산광역시,연제구,거제동,940,23.7,14.1,9.6,51.8,87.4,3.2,6.9,0.0,1
1053,20240521,부산광역시,연제구,연산동,940,23.7,14.1,9.6,51.8,87.4,3.2,6.9,0.0,1
1054,20240521,부산광역시,영도구,동삼동,910,21.0,14.1,6.9,66.9,95.7,8.1,11.9,0.0,2
1055,20240521,부산광역시,영도구,청학동,159,22.7,15.6,7.1,54.0,81.4,5.0,11.4,0.0,2
1056,20240521,부산광역시,중구,남포동,159,22.7,15.6,7.1,54.0,81.4,5.0,11.4,0.0,1
1057,20240521,부산광역시,중구,보수동,159,22.7,15.6,7.1,54.0,81.4,5.0,11.4,0.0,1
1058,20240521,부산광역시,해운대구,반송동,937,24.4,13.0,11.4,53.0,93.6,3.9,11.4,0.0,1
1059,20240521,부산광역시,해운대구,반여동,937,24.4,13.0,11.4,53.0,93.6,3.9,11.4,0.0,1
1060,20240521,부산광역시,해운대구,송정동,937,24.4,13.0,11.4,53.0,93.6,3.9,11.4,0.0,1
1061,20240521,부산광역시,해운대구,우동,937,24.4,13.0,11.4,53.0,93.6,3.9,11.4,0.0,3
1062,20240521,부산광역시,해운대구,재송동,937,24.4,13.0,11.4,53.0,93.6,3.9,11.4,0.0,2
1063,20240521,부산광역시,해운대구,좌동,937,24.4,13.0,11.4,53.0,93.6,3.9,11.4,0.0,2
1064,20240522,부산광역시,강서구,구랑동,904,24.4,13.7,10.7,51.8,91.8,5.1,7.3,0.0,1
1065,20240522,부산광역시,강서구,명지동,904,24.4,13.7,10.7,51.8,91.8,5.1,7.3,0.0,2
1066,20240522,부산광역시,강서구,미음동,904,24.4,13.7,10.7,51.8,91.8,5.1,7.3,0.0,1
1067,20240522,부산광역시,강서구,생곡동,904,24.4,13.7,10.7,51.8,91.8,5.1,7.3,0.0,1
1068,20240522,부산광역시,금정구,구서동,940,25.4,12.2,13.2,43.5,90.1,2.5,4.6,0.0,1
1069,20240522,부산광역시,금정구,금성동,941,26.2,13.7,12.5,44.7,85.5,3.5,5.5,0.0,1
1070,20240522,부산광역시,금정구,노포동,939,27.1,10.1,17.0,41.0,95.5,2.9,6.0,0.0,1
1071,20240522,부산광역시,금정구,부곡동,940,25.4,12.2,13.2,43.5,90.1,2.5,4.6,0.0,1
1072,20240522,부산광역시,금정구,장전동,940,25.4,12.2,13.2,43.5,90.1,2.5,4.6,0.0,1
1073,20240522,부산광역시,기장군,기장읍,923,21.2,12.3,8.9,62.3,91.0,2.6,4.9,0.0,2
1074,20240522,부산광역시,기장군,일광읍,923,21.2,12.3,8.9,62.3,91.0,2.6,4.9,0.0,1
1075,20240522,부산광역시,기장군,장안읍,923,21.2,12.3,8.9,62.3,91.0,2.6,4.9,0.0,1
1076,20240522,부산광역시,기장군,정관읍,923,21.2,12.3,8.9,62.3,91.0,2.6,4.9,0.0,2
1077,20240522,부산광역시,남구,대연동,942,24.4,13.2,11.2,46.9,86.9,3.1,5.5,0.0,1
1078,20240522,부산광역시,동구,좌천동,942,24.4,13.2,11.2,46.9,86.9,3.1,5.5,0.0,2
1079,20240522,부산광역시,동래구,명륜동,940,25.4,12.2,13.2,43.5,90.1,2.5,4.6,0.0,2
1080,20240522,부산광역시,동래구,명장동,940,25.4,12.2,13.2,43.5,90.1,2.5,4.6,0.0,1
1081,20240522,부산광역시,동래구,온천동,940,25.4,12.2,13.2,43.5,90.1,2.5,4.6,0.0,1
1082,20240522,부산광역시,부산진구,가야동,938,25.4,12.9,12.5,41.4,86.9,2.9,5.9,0.0,1
1083,20240522,부산광역시,부산진구,개금동,938,25.4,12.9,12.5,41.4,86.9,2.9,5.9,0.0,2
1084,20240522,부산광역시,부산진구,부암동,938,25.4,12.9,12.5,41.4,86.9,2.9,5.9,0.0,1
1085,20240522,부산광역시,부산진구,부전동,938,25.4,12.9,12.5,41.4,86.9,2.9,5.9,0.0,2
1086,20240522,부산광역시,부산진구,양정동,940,25.4,12.2,13.2,43.5,90.1,2.5,4.6,0.0,3
1087,20240522,부산광역시,부산진구,연지동,941,26.2,13.7,12.5,44.7,85.5,3.5,5.5,0.0,1
1088,20240522,부산광역시,부산진구,전포동,938,25.4,12.9,12.5,41.4,86.9,2.9,5.9,0.0,3
1089,20240522,부산광역시,부산진구,초읍동,941,26.2,13.7,12.5,44.7,85.5,3.5,5.5,0.0,1
1090,20240522,부산광역시,북구,구포동,941,26.2,13.7,12.5,44.7,85.5,3.5,5.5,0.0,2
1091,20240522,부산광역시,북구,덕천동,941,26.2,13.7,12.5,44.7,85.5,3.5,5.5,0.0,1
1092,20240522,부산광역시,북구,화명동,941,26.2,13.7,12.5,44.7,85.5,3.5,5.5,0.0,1
1093,20240522,부산광역시,사상구,감전동,904,24.4,13.7,10.7,51.8,91.8,5.1,7.3,0.0,1
1094,20240522,부산광역시,사상구,괘법동,904,24.4,13.7,10.7,51.8,91.8,5.1,7.3,0.0,1
1095,20240522,부산광역시,사상구,엄궁동,904,24.4,13.7,10.7,51.8,91.8,5.1,7.3,0.0,1
1096,20240522,부산광역시,사하구,구평동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,1
1097,20240522,부산광역시,사하구,다대동,950,24.2,13.4,10.8,48.1,83.4,4.5,7.2,0.0,1
1098,20240522,부산광역시,사하구,신평동,950,24.2,13.4,10.8,48.1,83.4,4.5,7.2,0.0,1
1099,20240522,부산광역시,사하구,하단동,950,24.2,13.4,10.8,48.1,83.4,4.5,7.2,0.0,2
1100,20240522,부산광역시,서구,남부민동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,1
1101,20240522,부산광역시,서구,동대신동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,1
1102,20240522,부산광역시,서구,부민동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,1
1103,20240522,부산광역시,서구,토성동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,1
1104,20240522,부산광역시,수영구,광안동,937,26.1,11.4,14.7,39.9,94.8,3.0,5.2,0.0,2
1105,20240522,부산광역시,수영구,남천동,937,26.1,11.4,14.7,39.9,94.8,3.0,5.2,0.0,1
1106,20240522,부산광역시,연제구,거제동,940,25.4,12.2,13.2,43.5,90.1,2.5,4.6,0.0,1
1107,20240522,부산광역시,연제구,연산동,940,25.4,12.2,13.2,43.5,90.1,2.5,4.6,0.0,2
1108,20240522,부산광역시,영도구,동삼동,910,22.2,13.2,9.0,52.9,93.3,5.2,7.5,0.0,2
1109,20240522,부산광역시,영도구,봉래동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,1
1110,20240522,부산광역시,영도구,신선동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,1
1111,20240522,부산광역시,영도구,영선동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,1
1112,20240522,부산광역시,영도구,청학동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,1
1113,20240522,부산광역시,중구,광복동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,1
1114,20240522,부산광역시,중구,대청동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,2
1115,20240522,부산광역시,중구,부평동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,1
1116,20240522,부산광역시,중구,중앙동,159,24.8,14.8,10.0,45.8,77.1,4.6,6.2,0.0,1
1117,20240522,부산광역시,해운대구,반송동,937,26.1,11.4,14.7,39.9,94.8,3.0,5.2,0.0,1
1118,20240522,부산광역시,해운대구,우동,937,26.1,11.4,14.7,39.9,94.8,3.0,5.2,0.0,1
1119,20240522,부산광역시,해운대구,재송동,937,26.1,11.4,14.7,39.9,94.8,3.0,5.2,0.0,1
1120,20240522,부산광역시,해운대구,좌동,937,26.1,11.4,14.7,39.9,94.8,3.0,5.2,0.0,3
1121,20240522,부산광역시,해운대구,중동,937,26.1,11.4,14.7,39.9,94.8,3.0,5.2,0.0,2
1122,20240523,부산광역시,강서구,대저2동,904,26.4,16.3,10.1,55.3,89.9,6.0,8.6,0.0,1
1123,20240523,부산광역시,강서구,명지동,904,26.4,16.3,10.1,55.3,89.9,6.0,8.6,0.0,1
1124,20240523,부산광역시,강서구,송정동,937,28.4,16.2,12.2,50.4,84.8,3.5,11.9,0.0,1
1125,20240523,부산광역시,강서구,죽동동,904,26.4,16.3,10.1,55.3,89.9,6.0,8.6,0.0,1
1126,20240523,부산광역시,강서구,지사동,904,26.4,16.3,10.1,55.3,89.9,6.0,8.6,0.0,1
1127,20240523,부산광역시,강서구,화전동,950,27.0,16.9,10.1,50.8,83.0,3.5,7.0,0.0,1
1128,20240523,부산광역시,금정구,부곡동,940,30.1,16.9,13.2,42.6,78.5,3.2,5.5,0.0,2
1129,20240523,부산광역시,금정구,장전동,940,30.1,16.9,13.2,42.6,78.5,3.2,5.5,0.0,1
1130,20240523,부산광역시,금정구,청룡동,939,31.7,13.9,17.8,33.4,91.7,3.6,7.4,0.0,1
1131,20240523,부산광역시,기장군,기장읍,923,26.1,16.6,9.5,59.9,85.1,3.6,6.5,0.0,1
1132,20240523,부산광역시,기장군,일광읍,923,26.1,16.6,9.5,59.9,85.1,3.6,6.5,0.0,2
1133,20240523,부산광역시,기장군,장안읍,923,26.1,16.6,9.5,59.9,85.1,3.6,6.5,0.0,2
1134,20240523,부산광역시,기장군,정관읍,923,26.1,16.6,9.5,59.9,85.1,3.6,6.5,0.0,2
1135,20240523,부산광역시,기장군,철마면,939,31.7,13.9,17.8,33.4,91.7,3.6,7.4,0.0,1
1136,20240523,부산광역시,남구,대연동,942,26.9,17.3,9.6,52.1,100.0,3.1,5.5,0.0,3
1137,20240523,부산광역시,남구,문현동,942,26.9,17.3,9.6,52.1,100.0,3.1,5.5,0.0,1
1138,20240523,부산광역시,남구,용호동,942,26.9,17.3,9.6,52.1,100.0,3.1,5.5,0.0,1
1139,20240523,부산광역시,동구,범일동,942,26.9,17.3,9.6,52.1,100.0,3.1,5.5,0.0,1
1140,20240523,부산광역시,동구,좌천동,942,26.9,17.3,9.6,52.1,100.0,3.1,5.5,0.0,1
1141,20240523,부산광역시,동구,초량동,159,26.1,18.7,7.4,51.0,79.2,6.8,10.1,0.0,2
1142,20240523,부산광역시,동래구,안락동,940,30.1,16.9,13.2,42.6,78.5,3.2,5.5,0.0,1
1143,20240523,부산광역시,동래구,온천동,940,30.1,16.9,13.2,42.6,78.5,3.2,5.5,0.0,2
1144,20240523,부산광역시,부산진구,가야동,938,29.8,16.4,13.4,37.6,80.3,3.1,6.1,0.0,1
1145,20240523,부산광역시,부산진구,개금동,938,29.8,16.4,13.4,37.6,80.3,3.1,6.1,0.0,1
1146,20240523,부산광역시,부산진구,범천동,942,26.9,17.3,9.6,52.1,100.0,3.1,5.5,0.0,2
1147,20240523,부산광역시,부산진구,부전동,938,29.8,16.4,13.4,37.6,80.3,3.1,6.1,0.0,2
1148,20240523,부산광역시,부산진구,양정동,940,30.1,16.9,13.2,42.6,78.5,3.2,5.5,0.0,1
1149,20240523,부산광역시,부산진구,전포동,938,29.8,16.4,13.4,37.6,80.3,3.1,6.1,0.0,1
1150,20240523,부산광역시,북구,구포동,941,29.8,16.6,13.2,43.0,86.4,4.3,6.4,0.0,2
1151,20240523,부산광역시,북구,덕천동,941,29.8,16.6,13.2,43.0,86.4,4.3,6.4,0.0,1
1152,20240523,부산광역시,북구,만덕동,941,29.8,16.6,13.2,43.0,86.4,4.3,6.4,0.0,2
1153,20240523,부산광역시,북구,화명동,941,29.8,16.6,13.2,43.0,86.4,4.3,6.4,0.0,1
1154,20240523,부산광역시,사상구,감전동,904,26.4,16.3,10.1,55.3,89.9,6.0,8.6,0.0,2
1155,20240523,부산광역시,사상구,괘법동,904,26.4,16.3,10.1,55.3,89.9,6.0,8.6,0.0,2
1156,20240523,부산광역시,사상구,덕포동,904,26.4,16.3,10.1,55.3,89.9,6.0,8.6,0.0,1
1157,20240523,부산광역시,사상구,주례동,938,29.8,16.4,13.4,37.6,80.3,3.1,6.1,0.0,1
1158,20240523,부산광역시,사상구,학장동,904,26.4,16.3,10.1,55.3,89.9,6.0,8.6,0.0,1
1159,20240523,부산광역시,사하구,감천동,159,26.1,18.7,7.4,51.0,79.2,6.8,10.1,0.0,1
1160,20240523,부산광역시,사하구,구평동,159,26.1,18.7,7.4,51.0,79.2,6.8,10.1,0.0,1
1161,20240523,부산광역시,사하구,다대동,950,27.0,16.9,10.1,50.8,83.0,3.5,7.0,0.0,1
1162,20240523,부산광역시,사하구,하단동,950,27.0,16.9,10.1,50.8,83.0,3.5,7.0,0.0,2
1163,20240523,부산광역시,서구,서대신동,159,26.1,18.7,7.4,51.0,79.2,6.8,10.1,0.0,1
1164,20240523,부산광역시,수영구,광안동,937,28.4,16.2,12.2,50.4,84.8,3.5,11.9,0.0,1
1165,20240523,부산광역시,수영구,망미동,940,30.1,16.9,13.2,42.6,78.5,3.2,5.5,0.0,1
1166,20240523,부산광역시,수영구,민락동,937,28.4,16.2,12.2,50.4,84.8,3.5,11.9,0.0,1
1167,20240523,부산광역시,연제구,연산동,940,30.1,16.9,13.2,42.6,78.5,3.2,5.5,0.0,3
1168,20240523,부산광역시,영도구,동삼동,910,23.1,16.7,6.4,61.0,96.4,5.2,7.0,0.0,1
1169,20240523,부산광역시,영도구,청학동,159,26.1,18.7,7.4,51.0,79.2,6.8,10.1,0.0,1
1170,20240523,부산광역시,중구,남포동,159,26.1,18.7,7.4,51.0,79.2,6.8,10.1,0.0,1
1171,20240523,부산광역시,중구,보수동,159,26.1,18.7,7.4,51.0,79.2,6.8,10.1,0.0,1
1172,20240523,부산광역시,해운대구,송정동,937,28.4,16.2,12.2,50.4,84.8,3.5,11.9,0.0,1
1173,20240523,부산광역시,해운대구,우동,937,28.4,16.2,12.2,50.4,84.8,3.5,11.9,0.0,3
1174,20240523,부산광역시,해운대구,좌동,937,28.4,16.2,12.2,50.4,84.8,3.5,11.9,0.0,1
1175,20240524,부산광역시,강서구,대저1동,904,28.1,16.3,11.8,32.4,96.9,4.6,8.8,0.0,1
1176,20240524,부산광역시,강서구,명지동,904,28.1,16.3,11.8,32.4,96.9,4.6,8.8,0.0,1
1177,20240524,부산광역시,강서구,봉림동,904,28.1,16.3,11.8,32.4,96.9,4.6,8.8,0.0,1
1178,20240524,부산광역시,강서구,송정동,937,25.5,15.1,10.4,55.1,91.7,4.7,11.0,0.0,1
1179,20240524,부산광역시,강서구,신호동,950,25.5,17.2,8.3,43.1,72.5,9.0,13.9,0.0,1
1180,20240524,부산광역시,금정구,구서동,940,25.4,15.9,9.5,50.2,76.8,2.5,7.3,0.0,1
1181,20240524,부산광역시,금정구,부곡동,940,25.4,15.9,9.5,50.2,76.8,2.5,7.3,0.0,2
1182,20240524,부산광역시,금정구,장전동,940,25.4,15.9,9.5,50.2,76.8,2.5,7.3,0.0,1
1183,20240524,부산광역시,금정구,청룡동,939,26.0,13.6,12.4,40.7,94.1,4.3,7.7,0.0,1
1184,20240524,부산광역시,기장군,기장읍,923,21.7,15.8,5.9,60.6,85.0,4.3,10.0,0.0,2
1185,20240524,부산광역시,남구,대연동,942,23.2,16.1,7.1,52.2,78.6,6.2,11.8,0.0,2
1186,20240524,부산광역시,남구,문현동,942,23.2,16.1,7.1,52.2,78.6,6.2,11.8,0.0,2
1187,20240524,부산광역시,남구,용호동,942,23.2,16.1,7.1,52.2,78.6,6.2,11.8,0.0,1
1188,20240524,부산광역시,남구,우암동,942,23.2,16.1,7.1,52.2,78.6,6.2,11.8,0.0,2
1189,20240524,부산광역시,동구,초량동,159,25.0,17.3,7.7,49.3,75.7,5.1,9.7,0.0,1
1190,20240524,부산광역시,동래구,명륜동,940,25.4,15.9,9.5,50.2,76.8,2.5,7.3,0.0,1
1191,20240524,부산광역시,동래구,명장동,940,25.4,15.9,9.5,50.2,76.8,2.5,7.3,0.0,1
1192,20240524,부산광역시,동래구,사직동,940,25.4,15.9,9.5,50.2,76.8,2.5,7.3,0.0,2
1193,20240524,부산광역시,동래구,수안동,940,25.4,15.9,9.5,50.2,76.8,2.5,7.3,0.0,1
1194,20240524,부산광역시,동래구,온천동,940,25.4,15.9,9.5,50.2,76.8,2.5,7.3,0.0,1
1195,20240524,부산광역시,부산진구,개금동,938,26.8,17.0,9.8,39.0,79.5,4.8,8.2,0.0,1
1196,20240524,부산광역시,부산진구,당감동,938,26.8,17.0,9.8,39.0,79.5,4.8,8.2,0.0,1
1197,20240524,부산광역시,부산진구,범천동,942,23.2,16.1,7.1,52.2,78.6,6.2,11.8,0.0,2
1198,20240524,부산광역시,부산진구,부암동,938,26.8,17.0,9.8,39.0,79.5,4.8,8.2,0.0,2
1199,20240524,부산광역시,부산진구,부전동,938,26.8,17.0,9.8,39.0,79.5,4.8,8.2,0.0,2
1200,20240524,부산광역시,부산진구,양정동,940,25.4,15.9,9.5,50.2,76.8,2.5,7.3,0.0,1
1201,20240524,부산광역시,부산진구,전포동,938,26.8,17.0,9.8,39.0,79.5,4.8,8.2,0.0,2
1202,20240524,부산광역시,북구,구포동,941,28.1,16.6,11.5,32.7,93.6,5.1,11.0,0.0,1
1203,20240524,부산광역시,북구,덕천동,941,28.1,16.6,11.5,32.7,93.6,5.1,11.0,0.0,2
1204,20240524,부산광역시,사상구,괘법동,904,28.1,16.3,11.8,32.4,96.9,4.6,8.8,0.0,2
1205,20240524,부산광역시,사상구,엄궁동,904,28.1,16.3,11.8,32.4,96.9,4.6,8.8,0.0,1
1206,20240524,부산광역시,사상구,주례동,938,26.8,17.0,9.8,39.0,79.5,4.8,8.2,0.0,1
1207,20240524,부산광역시,사상구,학장동,904,28.1,16.3,11.8,32.4,96.9,4.6,8.8,0.0,1
1208,20240524,부산광역시,사하구,괴정동,950,25.5,17.2,8.3,43.1,72.5,9.0,13.9,0.0,1
1209,20240524,부산광역시,사하구,장림동,950,25.5,17.2,8.3,43.1,72.5,9.0,13.9,0.0,1
1210,20240524,부산광역시,사하구,하단동,950,25.5,17.2,8.3,43.1,72.5,9.0,13.9,0.0,1
1211,20240524,부산광역시,서구,서대신동,159,25.0,17.3,7.7,49.3,75.7,5.1,9.7,0.0,1
1212,20240524,부산광역시,서구,암남동,159,25.0,17.3,7.7,49.3,75.7,5.1,9.7,0.0,1
1213,20240524,부산광역시,수영구,광안동,937,25.5,15.1,10.4,55.1,91.7,4.7,11.0,0.0,2
1214,20240524,부산광역시,수영구,남천동,937,25.5,15.1,10.4,55.1,91.7,4.7,11.0,0.0,1
1215,20240524,부산광역시,수영구,망미동,940,25.4,15.9,9.5,50.2,76.8,2.5,7.3,0.0,1
1216,20240524,부산광역시,연제구,연산동,940,25.4,15.9,9.5,50.2,76.8,2.5,7.3,0.0,3
1217,20240524,부산광역시,영도구,동삼동,910,23.0,15.8,7.2,53.4,88.1,8.5,12.1,0.0,1
1218,20240524,부산광역시,영도구,봉래동,159,25.0,17.3,7.7,49.3,75.7,5.1,9.7,0.0,1
1219,20240524,부산광역시,중구,대청동,159,25.0,17.3,7.7,49.3,75.7,5.1,9.7,0.0,1
1220,20240524,부산광역시,중구,부평동,159,25.0,17.3,7.7,49.3,75.7,5.1,9.7,0.0,1
1221,20240524,부산광역시,해운대구,반송동,937,25.5,15.1,10.4,55.1,91.7,4.7,11.0,0.0,2
1222,20240524,부산광역시,해운대구,반여동,937,25.5,15.1,10.4,55.1,91.7,4.7,11.0,0.0,1
1223,20240524,부산광역시,해운대구,석대동,940,25.4,15.9,9.5,50.2,76.8,2.5,7.3,0.0,2
1224,20240524,부산광역시,해운대구,송정동,937,25.5,15.1,10.4,55.1,91.7,4.7,11.0,0.0,1
1225,20240524,부산광역시,해운대구,우동,937,25.5,15.1,10.4,55.1,91.7,4.7,11.0,0.0,3
1226,20240524,부산광역시,해운대구,좌동,937,25.5,15.1,10.4,55.1,91.7,4.7,11.0,0.0,2
1227,20240525,부산광역시,강서구,강동동,904,24.1,16.7,7.4,25.2,65.2,4.6,9.0,0.0,1
1228,20240525,부산광역시,강서구,대저1동,904,24.1,16.7,7.4,25.2,65.2,4.6,9.0,0.0,1
1229,20240525,부산광역시,강서구,명지동,904,24.1,16.7,7.4,25.2,65.2,4.6,9.0,0.0,1
1230,20240525,부산광역시,강서구,성북동,921,19.4,16.7,2.7,40.8,77.2,12.6,15.5,0.0,1
1231,20240525,부산광역시,강서구,신호동,950,21.4,15.6,5.8,36.6,69.9,7.9,13.2,0.0,1
1232,20240525,부산광역시,강서구,지사동,904,24.1,16.7,7.4,25.2,65.2,4.6,9.0,0.0,1
1233,20240525,부산광역시,금정구,남산동,939,23.1,14.6,8.5,30.5,75.9,4.1,8.9,0.0,2
1234,20240525,부산광역시,금정구,장전동,940,23.3,15.8,7.5,32.0,74.0,2.4,6.3,0.0,1
1235,20240525,부산광역시,기장군,기장읍,923,20.8,15.2,5.6,62.0,84.9,3.5,7.2,0.0,2
1236,20240525,부산광역시,기장군,장안읍,923,20.8,15.2,5.6,62.0,84.9,3.5,7.2,0.0,2
1237,20240525,부산광역시,기장군,정관읍,923,20.8,15.2,5.6,62.0,84.9,3.5,7.2,0.0,1
1238,20240525,부산광역시,남구,대연동,942,21.6,15.4,6.2,44.3,80.3,4.9,10.1,0.0,2
1239,20240525,부산광역시,동구,범일동,942,21.6,15.4,6.2,44.3,80.3,4.9,10.1,0.0,1
1240,20240525,부산광역시,동래구,사직동,940,23.3,15.8,7.5,32.0,74.0,2.4,6.3,0.0,1
1241,20240525,부산광역시,동래구,온천동,940,23.3,15.8,7.5,32.0,74.0,2.4,6.3,0.0,1
1242,20240525,부산광역시,부산진구,가야동,938,22.8,16.3,6.5,25.5,66.7,4.2,8.1,0.0,1
1243,20240525,부산광역시,부산진구,범전동,938,22.8,16.3,6.5,25.5,66.7,4.2,8.1,0.0,1
1244,20240525,부산광역시,부산진구,부전동,938,22.8,16.3,6.5,25.5,66.7,4.2,8.1,0.0,1
1245,20240525,부산광역시,부산진구,전포동,938,22.8,16.3,6.5,25.5,66.7,4.2,8.1,0.0,1
1246,20240525,부산광역시,부산진구,초읍동,941,23.7,17.1,6.6,26.6,61.6,4.6,9.5,0.0,1
1247,20240525,부산광역시,북구,구포동,941,23.7,17.1,6.6,26.6,61.6,4.6,9.5,0.0,2
1248,20240525,부산광역시,북구,금곡동,941,23.7,17.1,6.6,26.6,61.6,4.6,9.5,0.0,2
1249,20240525,부산광역시,북구,덕천동,941,23.7,17.1,6.6,26.6,61.6,4.6,9.5,0.0,1
1250,20240525,부산광역시,북구,만덕동,941,23.7,17.1,6.6,26.6,61.6,4.6,9.5,0.0,2
1251,20240525,부산광역시,북구,화명동,941,23.7,17.1,6.6,26.6,61.6,4.6,9.5,0.0,1
